id	url	title	abstract
3f4276b64baa90c9096b232aabf860f0	http://doi.org/10.1186/s12951-015-0091-7	"Characterization and applications of Nanobodies against human procalcitonin selected from a novel na\u00efve Nanobody phage display library"	"Nanobodies (Nbs) are single-domain antigen-binding fragments derived from the camelids heavy-chain only antibodies (HCAbs). Their unique advantageous properties make Nbs highly attractive in various applications. The general approach to obtain Nbs is to isolate them from immune libraries by phage display technology. However, it is unfeasible when the antigens are toxic, lethal, transmissible or of low immunogenicity. Na\u00efve libraries could be an alternative way to solve the above problems. We constructed a large camel na\u00efve phage display Nanobody (Nb) library with great diversity. The generated library contains to 6.86\u2009\u00d7\u20091011 clones and to our best of knowledge, this is the biggest na\u00efve phage display Nb library. Then Nbs against human procalcitonin (PCT) were isolated from this library. These Nbs showed comparable affinity and antigen-binding thermostability at 37\u00b0C and 60\u00b0C compared to the PCT Nbs from an immune phage-displayed library. Furthermore, two PCT Nbs that recognize unique epitopes on PCT have been successfully applied to develop a sandwich enzyme-linked immunosorbent assay (ELISA) to detect PCT, which showed a linear working range from 10-1000\u00a0ng/mL of PCT. We have constructed a large and diverse na\u00efve phage display Nb library, which potentially functioning as a good resource for selecting antigen-binders with high quality. Moreover, functional Nbs against PCT were successfully characterized and applied, providing great values on medical application."
f4d9c4e302d962113a1d879873e6686d	http://doi.org/10.1002/mbo3.581	"Sensitive detection of Bacillus thuringiensis Cry1B toxin based on camel single\u2010domain antibodies"	"In this study, we have successfully constructed an immune phage display library against Cry1B, meanwhile, three different types of nanobodies (Nbs) with distinguished specificity, high affinity, outs..."
075a5af4d3de36f25d7095b4babf6c66	http://doi.org/10.1371/journal.pone.0115893	"Generation of a Nanobody Targeting the Paraflagellar Rod Protein of Trypanosomes"	"Trypanosomes are protozoan parasites that cause diseases in humans and livestock for which no vaccines are available. Disease eradication requires sensitive diagnostic tools and efficient treatment strategies. Immunodiagnostics based on antigen detection are preferable to antibody detection because the latter cannot differentiate between active infection and cure. Classical monoclonal antibodies are inaccessible to cryptic epitopes (based on their size-150 kDa), costly to produce and require cold chain maintenance, a condition that is difficult to achieve in trypanosomiasis endemic regions, which are mostly rural. Nanobodies are recombinant, heat-stable, small-sized (15 kDa), antigen-specific, single-domain, variable fragments derived from heavy chain-only antibodies in camelids. Because of numerous advantages over classical antibodies, we investigated the use of nanobodies for the targeting of trypanosome-specific antigens and diagnostic potential. An alpaca was immunized using lysates of Trypanosoma evansi. Using phage display and bio-panning techniques, a cross-reactive nanobody (Nb392) targeting all trypanosome species and isolates tested was selected. Imunoblotting, immunofluorescence microscopy, immunoprecipitation and mass spectrometry assays were combined to identify the target recognized. Nb392 targets paraflagellar rod protein (PFR1) of T. evansi, T. brucei, T. congolense and T. vivax. Two different RNAi mutants with defective PFR assembly (PFR2RNAi and KIF9BRNAi) were used to confirm its specificity. In conclusion, using a complex protein mixture for alpaca immunization, we generated a highly specific nanobody (Nb392) that targets a conserved trypanosome protein, i.e., PFR1 in the flagella of trypanosomes. Nb392 is an excellent marker for the PFR and can be useful in the diagnosis of trypanosomiasis. In addition, as demonstrated, Nb392 can be a useful research or PFR protein isolation tool."
5e4525fb801c21bbe7ecaffde2b84b0e	http://doi.org/10.1038/s41598-017-01456-2	"Identification of a nanobody specific to human pulmonary surfactant protein A"	"Nanobody (Nb) is a promising vector for targeted drug delivery. This study aims to identify an Nb that can specifically target the lung by binding human pulmonary surfactant protein A (SP-A). Human lung frozen tissue sections were used for 3 rounds of biospanning of our previously constructed Nb library for rat SP-A to establish a sub-library of Nb, which specifically bound human lung tissues. Phage-ELISA was performed to screen the sub-library to identify Nb4, which specifically bound human SP-A. The binding affinity Kd of Nb4 to recombinant human SP-A was 7.48\u2009\u00d7\u200910\u22127 M. Nb4 (19\u2009kDa) was stable at 30\u2009\u00b0C\u201337\u2009\u00b0C and pH 7.0\u20137.6 and specifically bound the SP-A in human lung tissue homogenates, human lung A549 cells, and human lung tissues, whereas didn\u2019t react with human liver L-02 cells, kidney 293T cells, and human tissues from organs other than the lung. Nb4 accumulated in the lung of nude mice 5\u2009minutes after a tail vein injection of Nb4 and was excreted 3\u2009hours. Short-term exposure (one month) to Nb4 didn\u2019t cause apparent liver and kidney toxicity in rats, whereas 3-month exposure resulted in mild liver and kidney injuries. Nb4 may be a promising vector to specifically deliver drugs to the lung."
f73521183d3e037fe769f8c6d47247f7	http://doi.org/10.1007/s00216-018-1270-9	"Strong and oriented conjugation of nanobodies onto magnetosomes for the development of a rapid immunomagnetic assay for the environmental detection of tetrabromobisphenol-A"	"Variable domain of heavy chain antibody (nanobody, Nb) derived from camelids is an efficient reagent in monitoring environmental contaminants. Oriented conjugates of Nbs and bacterial magnetic particles (BMPs) provide new tools for the high-throughput immunoassay techniques. An anti-tetrabromobisphenol-A (TBBPA) Nb genetically integrated with an extra cysteine residue at the C terminus was immobilized onto BMPs enclosed within the protein membrane, using a heterobifunctional reagent N-succinimidyl-3-(2-pyridyldithiol) propionate, to form a solid BMP-Nb complex. A rapid and sensitive enzyme-linked immunosorbent assay (ELISA) based on the combination of BMP-Nb and T5-horseradish peroxidase was developed for the analysis of TBBPA, with a total assay time of 30\u00a0min and a half-maximum signal inhibition concentration (IC50) of 1.04\u00a0ng/mL in PBS (pH\u00a010, 10% methanol and 0.137 moL/L NaCl). This assay can even be performed in 100% methanol, with an IC50 value of 44.3\u00a0ng/mL. This assay showed quantitative recoveries of TBBPA from spiked canal water (114\u2013124%) and sediment (109\u2013113%) samples at 1.0\u201310\u00a0ng/mL (or ng/g (dw)). TBBPA residues determined by this assay in real canal water samples were below the limit of detection (LOD) and in real sediments were between <LOD and 23.4\u00a0ng/g (dw). The BMP-Nb-based ELISA shows promising application in environmental monitoring. \n                \n                  \n                    \n                    \n                  \n                  \n                    \n                  \n                \n              "
a55d9c5f6330ca895d05ab9560896f3a	http://doi.org/10.3390/toxins6123208	"Uniform Orientation of Biotinylated Nanobody as an  Affinity Binder for Detection of Bacillus thuringiensis (Bt) Cry1Ac Toxin"	"Nanobodies are the smallest natural fragments with useful properties such as high affinity, distinct paratope and high stability, which make them an ideal tool for detecting target antigens. In this study, we generated and characterized nanobodies against the Cry1Ac toxin and applied them in a biotin-streptavidin based double antibodies (nanobodies) sandwich-ELISA (DAS-ELISA) assay. After immunizing a camel with soluble Cry1Ac toxin, a phage displayed library was constructed to generate Nbs against the Cry1Ac toxin. Through successive rounds of affinity bio-panning, four nanobodies with greatest diversity in CDR3 sequences were obtained. After affinity determination and conjugating to HRP, two nanobodies with high affinity which can recognize different epitopes of the same antigen (Cry1Ac) were selected as capture antibody (Nb61) and detection antibody (Nb44).  The capture antibody (Nb61) was biotinylated in vivo for directional immobilization on wells coated with streptavidin matrix. Both results of specificity analysis and thermal stability determination add support for reliability of the following DAS-ELISA with a minimum detection limit of 0.005 \u03bcg\u00b7mL\u22121 and a working range 0.010\u20131.0 \u03bcg\u00b7mL\u22121. The linear curve displayed an acceptable correlation coefficient of 0.9976. These results indicated promising applications of nanobodies for detection of Cry1Ac toxin with biotin-streptavidin based DAS-ELISA system."
ffa3c7cda72285ea278fc7a9e6fa3cd4	http://doi.org/10.1021/acs.biochem.7b00436	"Generation and Characterization of Anti-VGLUT Nanobodies Acting as Inhibitors of Transport"	"The uptake of glutamate by synaptic vesicles is mediated by vesicular glutamate transporters (VGLUTs). The central role of these transporters in excitatory neurotransmission underpins their importa..."
1fed1cd49d3e39f56752308ded3c121c	http://doi.org/10.1038/s41594-018-0028-6	"Yeast surface display platform for rapid discovery of conformationally selective nanobodies"	"Camelid single-domain antibody fragments (\u2018nanobodies\u2019) provide the remarkable specificity of antibodies within a single 15-kDa immunoglobulin VHH domain. This unique feature has enabled applications ranging from use as biochemical tools to therapeutic agents. Nanobodies have emerged as especially useful tools in protein structural biology, facilitating studies of conformationally dynamic proteins such as G-protein-coupled receptors (GPCRs). Nearly all nanobodies available to date have been obtained by animal immunization, a bottleneck restricting many applications of this technology. To solve this problem, we report a fully in vitro platform for nanobody discovery based on yeast surface display. We provide a blueprint for identifying nanobodies, demonstrate the utility of the library by crystallizing a nanobody with its antigen, and most importantly, we utilize the platform to discover conformationally selective nanobodies to two distinct human GPCRs. To facilitate broad deployment of this platform, the library and associated protocols are freely available for nonprofit research. Yeast surface display platform allows nanobody discovery within two to three weeks. Examples include nanobodies for crystallographic applications, targeting nonpurified antigen or conformationally selective nanobodies to two distinct human GPCRs."
4dcdab86c0464170500b5e4f32788e86	https://www.sciencedirect.com/science/article/abs/pii/S0753332217312611?via%3Dihub	"Identification and in vitro characterization of novel nanobodies against human granulocyte colony-stimulating factor receptor to provide inhibition of G-CSF function"	"It has been shown that Granulocyte colony-stimulating factor (G-CSF) has a higher expression in malignant tumors, and anti-G-CSF therapy considerably \u2026"
3d115cc43351b5251ebad1641831ec4f	http://doi.org/10.1371/journal.pone.0107521	"Expression Cloning of Camelid Nanobodies Specific for Xenopus Embryonic Antigens"	"Developmental biology relies heavily on the use of conventional antibodies, but their production and maintenance involves significant effort. Here we use an expression cloning approach to identify variable regions of llama single domain antibodies (known as nanobodies), which recognize specific embryonic antigens. A nanobody cDNA library was prepared from lymphocytes of a llama immunized with Xenopus embryo lysates. Pools of bacterially expressed cDNAs were sib-selected for the ability to produce specific staining patterns in gastrula embryos. Three different nanobodies were isolated: NbP1 and NbP3 stained yolk granules, while the reactivity of NbP7 was predominantly restricted to the cytoplasm and the cortex. The isolated nanobodies recognized specific protein bands in immunoblot analysis. A reverse proteomic approach identified NbP1 target antigen as EP45/Seryp, a serine protease inhibitor. Given the unique stability of nanobodies and the ease of their expression in diverse systems, we propose that nanobody cDNA libraries represent a promising resource for molecular markers for developmental biology."
de12baae4cd0ff7a80bbd50ddd579227	http://doi.org/10.1186/s13567-017-0491-9	"Nanobodies targeting conserved epitopes on the major outer membrane protein of Campylobacter as potential tools for control of Campylobacter colonization"	"\n                        Campylobacter infections are among the most prevalent foodborne infections in humans, resulting in a massive disease burden worldwide. Broilers have been identified as the major source of campylobacteriosis and reducing Campylobacter loads in the broiler caeca has been proposed as an effective measure to decrease the number of infections in humans. Failure of current methods to control Campylobacter in broilers stresses the urgency to develop novel mitigation measures. We obtained six nanobodies with a broad specificity, that recognize strains belonging to the two most relevant species, Campylobacter jejuni and Campylobacter coli. The target of the nanobodies was identified as the major outer membrane protein, a porin that contributes to bacterial virulence and viability. Multimerization of the nanobodies led to agglutination of C. jejuni cells, which may affect colonization in the chicken gut. These Campylobacter-specific nanobodies may be useful to develop a strategy for preserving chickens from Campylobacter colonization."
0485ab02b511c572d5301fd56e847b23	http://doi.org/10.1038/s41598-017-15417-2	"A nanobody-based tracer targeting DPP6 for non-invasive imaging of human pancreatic endocrine cells"	"There are presently no reliable ways to quantify endocrine cell mass (ECM) in vivo, which prevents an accurate understanding of the progressive beta cell loss in diabetes or following islet transplantation. To address this unmet need, we coupled RNA sequencing of human pancreatic islets to a systems biology approach to identify new biomarkers of the endocrine pancreas. Dipeptidyl-Peptidase 6 (DPP6) was identified as a target whose mRNA expression is at least 25-fold higher in human pancreatic islets as compared to surrounding tissues and is not changed by proinflammatory cytokines. At the protein level, DPP6 localizes only in beta and alpha cells within the pancreas. We next generated a high-affinity camelid single-domain antibody (nanobody) targeting human DPP6. The nanobody was radiolabelled and in vivo SPECT/CT imaging and biodistribution studies were performed in immunodeficient mice that were either transplanted with DPP6-expressing Kelly neuroblastoma cells or insulin-producing human EndoC-\u03b2H1 cells. The human DPP6-expressing cells were clearly visualized in both models. In conclusion, we have identified a novel beta and alpha cell biomarker and developed a tracer for in vivo imaging of human insulin secreting cells. This provides a useful tool to non-invasively follow up intramuscularly implanted insulin secreting cells."
265734379790109af104ff6cd121c80a	http://doi.org/10.18632/oncotarget.24629	"Glioblastoma-specific anti-TUFM nanobody for  in-vitro  immunoimaging and cancer stem cell targeting"	"  //      Neja Samec 1 , Ivana Jovcevska 1 , Jure Stojan 1 , Alja Zottel 1 , Mirjana Liovic 1 , Michael P. Myers 2 , Serge Muyldermans 3 , Jernej &Scaron;ribar 4 , Igor Kri\u017eaj 4  and Radovan Komel 1     1 Medical Centre for Molecular Biology, Institute of Biochemistry, Faculty of Medicine, University of Ljubljana, Ljubljana, Slovenia    2 International Centre for Genetic Engineering and Biotechnology (ICGEB), Trieste, Italy    3 Cellular and Molecular Immunology, Bioengineering Sciences Department, Vrije Universiteit Brussel, Brussels, Belgium    4 Department of Molecular and Biomedical Sciences, Jo\u017eef Stefan Institute, Ljubljana, Slovenia   Correspondence to:   Radovan Komel, email:  radovan.komel@mf.uni-lj.si    Neja Samec, email:  neja.samec@mf.uni-lj.si     Keywords:  glioblastoma multiforme; biomarkers; nanobodies; cytotoxicity; TUFM    Received:  October 20, 2017&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Accepted:  February 24, 2018&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Published:  April 03, 2018     ABSTRACT   Glioblastoma multiforme (GBM) is the most common and lethal form of brain tumor. The prognosis for patients remains poor, despite the combination of new preoperative and intraoperative neuroimaging, radical surgery, and recent advances in radiotherapy and chemotherapy. To improve GBM therapy and patient outcome, sustained drug delivery to glioma cells is needed, while minimizing toxicity to adjacent neurons and glia cells. This might be achieved through an anti-proteomic approach based on nanobodies, the single-domain antigen-binding fragments of heavy-chain antibodies of the camelid adaptive immune system. We report here on the validation and quantification of a nanobody raised against mitochondrial translation elongation factor (TUFM). Differential expression of TUFM was examined in different GBM cell lines and GBM tissue at the protein and mRNA levels, as compared to their expression in neural stem cells and normal brain tissue. We further used  in-silico  modelling and immunocytochemistry to define the specificity of anti-TUFM nanobody (Nb206) towards GBM stem cells, as compared to GBM cell lines (U251MG and U87MG cells). Due to its specificity and pronounced inhibitory effect on GBM stem cell growth, we propose the use of this anti-TUFM nanobody for GBM  in vitro  immunoimaging and potentially also cancer stem cell targeting. "
5bddbddf3d9527db3f3abae2badae743	https://www.sciencedirect.com/science/article/abs/pii/S0141813017346111?via%3Dihub	"Generation and screening of efficient neutralizing single domain antibodies (VHHs) against the critical functional domain of anthrax protective antigen (PA)"	"Since anthrax is an acute infectious disease, detection and neutralization of the toxins of pathogenic Bacillus anthracis are of great importance. The\u2026"
05d1db31e8cefb1fa6a530b7e7ee36de	http://doi.org/10.1038/srep13402	"Real-time analysis of epithelial-mesenchymal transition using fluorescent single-domain antibodies"	"Vimentin has become an important biomarker for epithelial-mesenchymal transition (EMT), a highly dynamic cellular process involved in the initiation of metastasis and cancer progression. To date there is no approach available to study endogenous vimentin in a physiological context. Here, we describe the selection and targeted modification of novel single-domain antibodies, so-called nanobodies, to trace vimentin in various cellular assays. Most importantly, we generated vimentin chromobodies by combining the binding moieties of the nanobodies with fluorescent proteins. Following chromobody fluorescence in a cancer-relevant cellular model, we were able for the first time to monitor and quantify dynamic changes of endogenous vimentin upon siRNA-mediated knockdown, induction with TGF-\u03b2 and modification with Withaferin A by high-content imaging. This versatile approach allows detailed studies of the spatiotemporal organization of vimentin in living cells. It enables the identification of vimentin-modulating compounds, thereby providing the basis to screen for novel therapeutics affecting EMT."
c3a9a3e2ca6bd8cd024853ca42afdd26	https://www.sciencedirect.com/science/article/abs/pii/S0006291X18316620?via%3Dihub	"Anti-survivin single-domain antibodies derived from an artificial library including three synthetic random regions by in\u00a0vitro selection using cDNA display"	"Single-domain antibodies (variable domain of the heavy chain of a heavy chain antibody; VHH) are promising reagents for therapeutics and diagnostics b\u2026"
ec9b79c59f8dd597c5124047caa345ba	http://doi.org/10.1007/s11033-014-3575-x	"Characterization of camel nanobodies specific for superfolder GFP fusion proteins"	"Superfolder green fluorescent protein (sfGFP) is a fusion tag which plays a dual role in monitoring and purifying the recombinant fusion proteins using specific binders. Nanobodies are the smallest intact antigen binding fragments derived from heavy chain-only antibodies (HCAbs) occurring in camelids. They are produced as recombinant proteins in E. coli and have different biotechnological applications, including the detection and purification of their specific antigens. To produce anti-sfGFP specific nanobodies, an adult one-humped camel was successfully immunized and immune response was evaluated by ELISA, which showed an active participation of HCAbs in this response. A relatively large nanobody \u201cimmune\u201d library of 5\u00a0\u00d7\u00a0108 individual transformants, with 87.5\u00a0% positivity, was prepared from the blood of the immunized camel. Phage display biopanning on this nanobody library resulted in the isolation of seven anti-sfGFP specific nanobodies, referred to as NbsfGFP01, 02, 03, 04, 06, 07 and 08. These nanobodies were able to recognize sfGFP tag as free or in fusion with growth hormone in ELISA and immuno-blotting. Furthermore, they showed important apparent affinities in the detection and capture of sfGFP by ELISA, and they targeted three different epitopes on the surface of their antigen. The interesting characteristics of these molecular binders make them valuable tools for more in-depth structural and functional studies related to sfGFP fusion proteins."
99ad50e900e9b6686a84eb93625c0963	http://doi.org/10.1038/aps.2016.2	"Generation and characterization of a human nanobody against VEGFR-2"	"Nanobody is an antibody fragment consisting of a single monomeric variable antibody domain, which can be used for a variety of biotechnological and therapeutic purposes. The aim of this work was to isolate and characterize a human signal domain antibody against VEGFR-2 domain3 (VEGFR D3) from a phage display library. To produce antigen-specific recombinant nanobodies with high affinity to VEGFR2 D3, a liquid phase panning strategy was used for all rounds of panning. For nanobody expression and purification, four VEGFR2 D3-blocking clones were subcloned into a pETduet-biotin-MBP expression vector. The recombinant proteins carried an MBP tag to facilitate purification by affinity chromatography. Recombinant NTV(1\u20134) was obtained after an additional gel filtration chromatography step. The interactions between VEGFR2 D3 and NTV(1\u20134) were assessed with luminescence-based AlphaScreen assay and SPR assay. Anti-angiogenesis effects were examined in human umbilical vein endothelial cells (HUVECs). In the AlphaScreen assay, NTV1 (100 and 200 nmol/L) elicited the highest binding signal with VEGFR2 D3; NTV2 showed moderate interactions with VEGFR2 D3; NTV3 and NTV4 exhibited little or no interaction with VEGFR2 D3. In the SPR assay, NTV1 displayed a high affinity for VEGFR2 D3 with an equilibrium dissociation constant (KD) of 49\u00b11.8 nmol/L. NTV1 (1\u20131000 nmol/L) dose-dependently inhibited the proliferation of HUVECs and the endothelial tube formation by the HUVECs. The nanobody NTV1 is a potential therapeutic candidate for blocking VEGFR2. This study provides a novel and promising strategy for development of VEGFR2-targeted nanobody-based cancer therapeutics."
5d8e082406d62adcd8d3213db66b4d1c	https://www.sciencedirect.com/science/article/abs/pii/S1871678417302698?via%3Dihub	"Generation and validation of murine monoclonal and camelid recombinant single domain antibodies specific for human pancreatic glycoprotein 2"	"Pancreatic secretory zymogen-granule membrane glycoprotein 2 (GP2) has been identified as a major autoantigenic target in Crohn\u2019s disease patients. It\u2026"
c43e344ffbd9318c6b30c076535fec14	https://rupress.org/jcb/article/217/7/2329/39132/Xpo7-is-a-broad-spectrum-exportin-and-a-nuclear	"Xpo7 is a broad-spectrum exportin and a nuclear import receptor"	"Aksu et al. explore the vast cargo spectrum of exportin7/Xpo7 and present anti-Xpo7 nanobodies that acutely inhibit Xpo7\u2019s transport cycles in living cells. The"
d82fdd99195f9cef4decb29824a3c7d6	https://www.sciencedirect.com/science/article/abs/pii/S0731708518302723?via%3Dihub	"Sandwich pair nanobodies, a potential tool for electrochemical immunosensing serum prostate-specific antigen with preferable specificity"	"Prostate-Specific Antigen (PSA) is a crucial biomarker for screening prostate cancer, but a sensitive and selective immunosensor for rapid quantificat\u2026"
a773c1f69d0c6671f7a331cffb82c011	http://doi.org/10.1080/19420862.2015.1068491	"Increasing the potency of neutralizing single-domain antibodies by functionalization with a CD11b/CD18 binding domain"	"Recombinant single domain antibodies (nanobodies) constitute an attractive alternative for the production of neutralizing therapeutic agents. Their small size warrants rapid bioavailability and fas..."
40058f4c4ca8dafa0005a1192697dd38	https://www.sciencedirect.com/science/article/pii/S0968089618300993?via%3Dihub	"Site-selective installation of an electrophilic handle on proteins for bioconjugation"	"Site-selective protein modification strategies can be used to insert non-natural functional groups into protein structures. Herein, we report on the u\u2026"
b525915c8d7c26b396aebab6e87ba4d8	http://doi.org/10.1021/acssensors.7b00495	"Nanobody-Based Apolipoprotein E Immunosensor for Point-of-Care Testing"	"Alzheimer\u2019s disease (AD) biomarkers can reflect the neurochemical indicators used to estimate the risk in clinical nephrology. Apolipoprotein E (ApoE) is an early biomarker for AD in clinical diagn..."
70de095d046ac35a981aacb0119a6216	http://doi.org/10.1021/acs.jafc.6b02978	"Phage-Mediated Immuno-PCR for Ultrasensitive Detection of Cry1Ac Protein Based on Nanobody"	"The widespread use of Cry proteins in transgenic plants for insect control has raised concerns about the environment and food safety in the public. An effective detection method for introduced Cry ..."
b95ccf3b96d1197f591c53ca68eea7e0	http://doi.org/10.1021/acsami.6b04658	"Generation of Small Single Domain Nanobody Binders for Sensitive Detection of Testosterone by Electrochemical Impedance Spectroscopy"	"A phage display library of variable domain of the heavy chain only antibody or nanobody (Nb) was constructed after immunizing a bactrian camel with testosterone. With the smaller molecular size (15..."
1cd92cbedb3417441d5ac7f2f3adbe02	http://doi.org/10.1007/s12010-014-0750-4	"Functional Mutations in and Characterization of VHH Against Helicobacter pylori Urease"	"Manipulation of clinically significant antibodies can effectively improve the processes of diagnosis and treatment. Affinity maturation process has a significant role in improvement of antibodies efficiency. Error-prone PCR technique is one of the proposed methods for improvement of the affinity of antibodies. In the present research, a method was applied to camel heavy-chain antibody (VHH, nanobody) raised against UreC subunit of urease enzyme from Helicobacter pylori. This VHH was used as a starting molecule to construct a highly diversified phage displayed VHH library. The constructed library of nanobody mutants was subjected to several rounds of panning against UreC antigen. High-affinity mutant was selected. Our VHH (HMR23) showed 1.5-fold higher binding activity than the parental VHH. In addition, the mutant VHH presented a better performance in inhibition of urease activity at low concentrations retaining its specificity and thermal stability."
766eb6b0b5331b85dceb0d93a4bc1c73	http://doi.org/10.1038/s41598-017-16742-2	"Intracellular immunization against HIV infection with an intracellular antibody that mimics HIV integrase binding to the cellular LEDGF protein"	"Preventing the protein-protein interaction of the cellular chromatin binding protein Lens Epithelium-Derived Growth Factor (LEDGF) and human immunodeficiency virus (HIV) integrase is an important possible strategy for anti-viral treatment for AIDS. We have used Intracellular Antibody Capture technology to isolate a single VH antibody domain that binds to LEDGF. The crystal structure of the LEDGF-VH complex reveals that the single domain antibody mimics the effect of binding of HIV integrase to LEDGF which is crucial for HIV propagation. CD4-expressing T cell lines were constructed to constitutively express the LEDGF-binding VH and these cells showed interference with HIV viral replication, assayed by virus capsid protein p24 production. Therefore, pre-conditioning cells to express antibody fragments confers effective intracellular immunization for preventing chronic viral replication and can be a way to prevent HIV spread in infected patients. This raises the prospect that intracellular immunization strategies that focus on cellular components of viral integrase protein interactions can be used to combat the problems associated with latent HIV virus re-emergence in patients. New genome editing development, such as using CRISPR/cas9, offer the prospect intracellularly immunized T cells in HIV+ patients."
46caf542348190c2b494238c39db07cb	http://doi.org/10.1002/prot.25353	"Using homology modeling to interrogate binding affinity in neutralization of ricin toxin by a family of single domain antibodies"	"In this report we investigated, within a group of closely related single domain camelid antibodies (VHHs), the relationship between binding affinity and neutralizing activity as it pertains to ricin,..."
1036d55b6e251fcb36cceaf010056f65	http://doi.org/10.3390/ijms18122681	"A Split-Luciferase Reporter Recognizing GFP and mCherry Tags to Facilitate Studies of Protein\u2013Protein Interactions"	"The use of fluorescently-tagged proteins in microscopy has become routine, and anti-GFP (Green fluorescent protein) affinity matrices are increasingly used in proteomics protocols. However, some protein\u2013protein interactions assays, such as protein complementation assays (PCA), require recloning of each protein as a fusion with the different parts of the complementation system. Here we describe a generic system where the complementation is separated from the proteins and can be directly used with fluorescently-tagged proteins. By using nanobodies and performing tests in cell-free expression systems, we accelerated the development of multiple reporters, detecting heterodimers and homodimers or oligomers tagged with GFP or mCherry. We demonstrate that the system can detect interactions at a broad range of concentrations, from low nanomolar up to micromolar."
543f9d79959e8f8cfc5ac2fd1c4309ec	http://doi.org/10.1038/NCHEM.2811	"Cell-permeable nanobodies for targeted immunolabelling and antigen manipulation in living cells"	"Functional antibody delivery in living cells would enable the labelling and manipulation of intracellular antigens, which constitutes a long-thought goal in cell biology and medicine. Here we present a modular strategy to create functional cell-permeable nanobodies capable of targeted labelling and manipulation of intracellular antigens in living cells. The cell-permeable nanobodies are formed by the site-specific attachment of intracellularly stable (or cleavable) cyclic arginine-rich cell-penetrating peptides to camelid-derived single-chain VHH antibody fragments. We used this strategy for the non-endocytic delivery of two recombinant nanobodies into living cells, which enabled the relocalization of the polymerase clamp PCNA (proliferating cell nuclear antigen) and tumour suppressor p53 to the nucleolus, and thereby allowed the detection of protein\u2013protein interactions that involve these two proteins in living cells. Furthermore, cell-permeable nanobodies permitted the co-transport of therapeutically relevant proteins, such as Mecp2, into the cells. This technology constitutes a major step in the labelling, delivery and targeted manipulation of intracellular antigens. Ultimately, this approach opens the door towards immunostaining in living cells and the expansion of immunotherapies to intracellular antigen targets. Delivery of antibodies into living cells enables the labelling and manipulation of intracellular antigens; however, transporting antibodies into the cytosol in a functional state is difficult. Now, a modular strategy for creating cell-permeable nanobodies capable of targeting intracellular antigens has been developed. The cell-permeable nanobodies are formed by site-specific attachment of cyclic arginine-rich cell-penetrating peptides to camelid-derived single-chain antibody fragments.\n                  \n                    \n                  \n                "
e8ca6a89dae9eef6f5d6f0fc7a3b51c6	http://doi.org/10.1371/journal.pone.0113688	"TRIM28 and \u03b2-Actin Identified via Nanobody-Based Reverse Proteomics Approach as Possible Human Glioblastoma Biomarkers"	"Malignant gliomas are among the rarest brain tumours, and they have the worst prognosis. Grade IV astrocytoma, known as glioblastoma multiforme (GBM), is a highly lethal disease where the standard therapies of surgery, followed by radiation and chemotherapy, cannot significantly prolong the life expectancy of the patients. Tumour recurrence shows more aggressive form compared to the primary tumour, and results in patient survival from 12 to 15 months only. Although still controversial, the cancer stem cell hypothesis postulates that cancer stem cells are responsible for early relapse of the disease after surgical intervention due to their high resistance to therapy. Alternative strategies for GBM therapy are thus urgently needed. Nanobodies are single-domain antigen-binding fragments of heavy-chain antibodies, and together with classical antibodies, they are part of the camelid immune system. Nanobodies are small and stable, and they share a high degree of sequence identity to the human heavy chain variable domain, and these characteristics offer them advantages over classical antibodies or antibody fragments. We first immunised an alpaca with a human GBM stem-like cell line prepared from primary GBM cultures. Next, a nanobody library was constructed in a phage-display vector. Using nanobody phage-display technology, we selected specific GBM stem-like cell binders through a number of affinity selections, using whole cell protein extracts and membrane protein-enriched extracts from eight different GBM patients, and membrane protein-enriched extracts from two established GBM stem-like cell lines (NCH644 and NCH421K cells). After the enrichment, periplasmic extract ELISA was used to screen for specific clones. These nanobody clones were recloned into the pHEN6 vector, expressed in Escherichia coli WK6, and purified using immobilised metal affinity chromatography and size-exclusion chromatography. Specific nanobody:antigen pairs were obtained and mass spectrometry analysis revealed two proteins, TRIM28 and \u03b2-actin, that were up-regulated in the GBM stem-like cells compared to the controls."
9f1f4804adaddeb406f0f4e782c2aa70	http://doi.org/10.1073/pnas.1604268113	"Durable antitumor responses to CD47 blockade require adaptive immune stimulation"	"Therapeutic antitumor antibodies are widely used clinically. CD47 is an antiphagocytic ligand expressed by tumors that binds the inhibitory receptor signal regulatory protein alpha (SIRP\u03b1) on phagocytic cells. Interruption of CD47\u2013SIRP\u03b1 interactions in immunodeficient mice bearing human tumors enhances therapeutic antitumor antibody responses by promoting phagocytosis of antibody-bound tumor cells. Here, we use a novel anti-CD47 single domain antibody, derived from an alpaca, in an immunocompetent mouse model of melanoma and find that, in contrast to immunodeficient models, CD47 blockade alone is insufficient to enhance the effects of antimelanoma antibodies. However, when combined with blockade of programmed death-ligand 1 (PD-L1), an immune receptor that inhibits antitumor T cell responses, we find synergistic activity, suggesting a role for both innate and adaptive inhibitory pathways in the response to therapeutic antibodies."
